,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,종료_동,시작_시간대,종료_시간대,요일
572546,2024-04-21,도착시간,1720,ST-424,여의동_005_8,ST-1321,영등포동_036_1,1,10,1548,여의동,영등포동,17,18,일
572556,2024-04-21,도착시간,1720,ST-46,여의동_001_3,ST-2494,염창동_002_1,1,23,5592,여의동,염창동,17,18,일
572560,2024-04-21,도착시간,1720,ST-47,여의동_001_4,ST-3281,가양2동_030_1,1,50,9149,여의동,가양2동,17,18,일
572561,2024-04-21,도착시간,1720,ST-47,여의동_001_4,ST-518,가양2동_007_1,2,86,18015,여의동,가양2동,17,18,일
572562,2024-04-21,도착시간,1720,ST-47,여의동_001_4,ST-64,여의동_004_2,1,9,1307,여의동,여의동,17,18,일
572580,2024-04-21,도착시간,1720,ST-51,여의동_001_5,ST-3142,영등포본동_015_4,2,42,4386,여의동,영등포본동,17,18,일
572581,2024-04-21,도착시간,1720,ST-51,여의동_001_5,ST-53,여의동_034_2,1,47,7541,여의동,여의동,17,18,일
572591,2024-04-21,도착시간,1720,ST-53,여의동_034_2,ST-52,여의동_001_6,2,100,9452,여의동,여의동,17,18,일
572603,2024-04-21,도착시간,1720,ST-55,여의동_005_10,ST-2822,영등포동_012_2,2,31,4751,여의동,영등포동,17,18,일
572604,2024-04-21,도착시간,1720,ST-55,여의동_005_10,ST-3235,영등포동_019_1,3,50,5644,여의동,영등포동,17,18,일
572640,2024-04-21,도착시간,1720,ST-69,여의동_051_2,ST-699,노량진2동_015_1,1,14,2335,여의동,노량진2동,17,18,일
572646,2024-04-21,도착시간,1720,ST-71,여의동_050_1,ST-422,당산2동_004_2,1,41,7100,여의동,당산2동,17,18,일
572651,2024-04-21,도착시간,1720,ST-73,여의동_009_1,ST-1344,한남동_035_1,2,87,13292,여의동,한남동,17,18,일
572652,2024-04-21,도착시간,1720,ST-73,여의동_009_1,ST-3008,염리동_024_1,1,30,4260,여의동,염리동,17,18,일
572653,2024-04-21,도착시간,1720,ST-73,여의동_009_1,ST-520,가양3동_011_3,2,114,16067,여의동,가양3동,17,18,일
572931,2024-04-21,출발시간,1725,ST-1971,여의동_001_2,ST-24,신수동_009_1,1,34,4020,여의동,신수동,17,18,일
573180,2024-04-21,출발시간,1725,ST-296,여의동_002_1,ST-1228,개봉1동_062_1,1,65,12833,여의동,개봉1동,17,18,일
573200,2024-04-21,출발시간,1725,ST-3061,여의동_036_1,ST-63,여의동_045_1,1,68,9149,여의동,여의동,17,18,일
573206,2024-04-21,출발시간,1725,ST-3072,여의동_005_4,ST-1046,성내2동_015_1,1,95,22699,여의동,성내2동,17,18,일
573207,2024-04-21,출발시간,1725,ST-3072,여의동_005_4,ST-206,용강동_021_1,1,23,2997,여의동,용강동,17,18,일
573302,2024-04-21,출발시간,1725,ST-424,여의동_005_8,ST-2810,신길1동_004_1,1,43,4570,여의동,신길1동,17,18,일
573315,2024-04-21,출발시간,1725,ST-46,여의동_001_3,ST-55,여의동_005_10,1,21,2610,여의동,여의동,17,18,일
573319,2024-04-21,출발시간,1725,ST-47,여의동_001_4,ST-47,여의동_001_4,1,78,23079,여의동,여의동,17,18,일
573335,2024-04-21,출발시간,1725,ST-52,여의동_001_6,ST-52,여의동_001_6,1,41,1823,여의동,여의동,17,18,일
573363,2024-04-21,출발시간,1725,ST-63,여의동_045_1,ST-307,신길7동_001_2,1,9,865,여의동,신길7동,17,18,일
573372,2024-04-21,출발시간,1725,ST-67,여의동_061_1,ST-67,여의동_061_1,1,60,10390,여의동,여의동,17,18,일
573374,2024-04-21,출발시간,1725,ST-68,여의동_058_1,ST-307,신길7동_001_2,1,7,1190,여의동,신길7동,17,18,일
573387,2024-04-21,출발시간,1725,ST-73,여의동_009_1,ST-2017,목1동_003_2,1,58,11297,여의동,목1동,17,18,일
573712,2024-04-21,도착시간,1725,ST-1971,여의동_001_2,ST-687,노량진2동_020_1,2,71,9204,여의동,노량진2동,17,18,일
573956,2024-04-21,도착시간,1725,ST-297,여의동_004_1,ST-1321,영등포동_036_1,1,112,4883,여의동,영등포동,17,18,일
573987,2024-04-21,도착시간,1725,ST-3073,여의동_005_5,ST-296,여의동_002_1,1,10,20,여의동,여의동,17,18,일
574031,2024-04-21,도착시간,1725,ST-3239,여의동_005_7,ST-1321,영등포동_036_1,1,96,3626,여의동,영등포동,17,18,일
574032,2024-04-21,도착시간,1725,ST-3239,여의동_005_7,ST-376,마장동_032_1,1,85,15512,여의동,마장동,17,18,일
574067,2024-04-21,도착시간,1725,ST-414,여의동_003_12,ST-278,양평2동_039_1,1,14,2540,여의동,양평2동,17,18,일
574068,2024-04-21,도착시간,1725,ST-414,여의동_003_12,ST-919,고척1동_006_1,1,54,5429,여의동,고척1동,17,18,일
574092,2024-04-21,도착시간,1725,ST-47,여의동_001_4,ST-53,여의동_034_2,1,2,740,여의동,여의동,17,18,일
574117,2024-04-21,도착시간,1725,ST-55,여의동_005_10,ST-3142,영등포본동_015_4,1,11,2140,여의동,영등포본동,17,18,일
574118,2024-04-21,도착시간,1725,ST-55,여의동_005_10,ST-66,여의동_005_14,1,14,644,여의동,여의동,17,18,일
574128,2024-04-21,도착시간,1725,ST-62,여의동_017_1,ST-71,여의동_050_1,1,7,581,여의동,여의동,17,18,일
574131,2024-04-21,도착시간,1725,ST-63,여의동_045_1,ST-3160,여의동_026_1,1,44,1945,여의동,여의동,17,18,일
574153,2024-04-21,도착시간,1725,ST-73,여의동_009_1,ST-1910,반포3동_001_1,2,117,10641,여의동,반포3동,17,18,일
574154,2024-04-21,도착시간,1725,ST-73,여의동_009_1,ST-73,여의동_009_1,1,36,3320,여의동,여의동,17,18,일
574739,2024-04-21,출발시간,1730,ST-296,여의동_002_1,ST-1422,풍납2동_035_1,1,95,19200,여의동,풍납2동,17,18,일
574742,2024-04-21,출발시간,1730,ST-297,여의동_004_1,ST-202,공덕동_076_1,2,84,6634,여의동,공덕동,17,18,일
574765,2024-04-21,출발시간,1730,ST-3072,여의동_005_4,ST-205,도화동_037_1,2,34,5043,여의동,도화동,17,18,일
574766,2024-04-21,출발시간,1730,ST-3072,여의동_005_4,ST-2694,여의동_003_11,2,104,15196,여의동,여의동,17,18,일
574807,2024-04-21,출발시간,1730,ST-3239,여의동_005_7,ST-1320,양평1동_024_1,1,38,10173,여의동,양평1동,17,18,일
574808,2024-04-21,출발시간,1730,ST-3239,여의동_005_7,ST-703,신사동_023_1,1,109,15110,여의동,신사동,17,18,일
574809,2024-04-21,출발시간,1730,ST-3239,여의동_005_7,ST-824,방화1동_038_1,1,53,16821,여의동,방화1동,17,18,일
574873,2024-04-21,출발시간,1730,ST-47,여의동_001_4,ST-3072,여의동_005_4,1,6,432,여의동,여의동,17,18,일
574874,2024-04-21,출발시간,1730,ST-47,여의동_001_4,ST-692,흑석동_028_1,4,186,21631,여의동,흑석동,17,18,일
574901,2024-04-21,출발시간,1730,ST-52,여의동_001_6,ST-2643,여의동_003_5,1,7,1030,여의동,여의동,17,18,일
574919,2024-04-21,출발시간,1730,ST-59,여의동_036_3,ST-295,당산2동_051_1,1,16,2406,여의동,당산2동,17,18,일
574920,2024-04-21,출발시간,1730,ST-59,여의동_036_3,ST-47,여의동_001_4,1,6,1080,여의동,여의동,17,18,일
574921,2024-04-21,출발시간,1730,ST-59,여의동_036_3,ST-59,여의동_036_3,1,82,8910,여의동,여의동,17,18,일
574937,2024-04-21,출발시간,1730,ST-67,여의동_061_1,ST-3072,여의동_005_4,3,81,13162,여의동,여의동,17,18,일
575269,2024-04-21,도착시간,1730,ST-1971,여의동_001_2,ST-73,여의동_009_1,1,34,4355,여의동,여의동,17,18,일
575436,2024-04-21,도착시간,1730,ST-2694,여의동_003_11,ST-3238,영등포동_035_1,2,73,7154,여의동,영등포동,17,18,일
575518,2024-04-21,도착시간,1730,ST-297,여의동_004_1,ST-297,여의동_004_1,2,86,1476,여의동,여의동,17,18,일
575519,2024-04-21,도착시간,1730,ST-297,여의동_004_1,ST-2984,문정2동_029_5,3,367,62202,여의동,문정2동,17,18,일
575548,2024-04-21,도착시간,1730,ST-3072,여의동_005_4,ST-53,여의동_034_2,2,114,14060,여의동,여의동,17,18,일
575586,2024-04-21,도착시간,1730,ST-3239,여의동_005_7,ST-2154,용강동_018_1,1,29,2408,여의동,용강동,17,18,일
575650,2024-04-21,도착시간,1730,ST-47,여의동_001_4,ST-52,여의동_001_6,2,164,9947,여의동,여의동,17,18,일
575670,2024-04-21,도착시간,1730,ST-51,여의동_001_5,ST-307,신길7동_001_2,1,44,2545,여의동,신길7동,17,18,일
575671,2024-04-21,도착시간,1730,ST-51,여의동_001_5,ST-62,여의동_017_1,2,16,2183,여의동,여의동,17,18,일
575678,2024-04-21,도착시간,1730,ST-52,여의동_001_6,ST-52,여의동_001_6,1,59,5260,여의동,여의동,17,18,일
575684,2024-04-21,도착시간,1730,ST-53,여의동_034_2,ST-53,여의동_034_2,2,69,8584,여의동,여의동,17,18,일
575692,2024-04-21,도착시간,1730,ST-55,여의동_005_10,ST-206,용강동_021_1,1,17,3050,여의동,용강동,17,18,일
575709,2024-04-21,도착시간,1730,ST-63,여의동_045_1,ST-307,신길7동_001_2,1,9,865,여의동,신길7동,17,18,일
575710,2024-04-21,도착시간,1730,ST-63,여의동_045_1,ST-69,여의동_051_2,1,7,860,여의동,여의동,17,18,일
575719,2024-04-21,도착시간,1730,ST-66,여의동_005_14,ST-52,여의동_001_6,1,50,2675,여의동,여의동,17,18,일
575727,2024-04-21,도착시간,1730,ST-68,여의동_058_1,ST-307,신길7동_001_2,1,8,1218,여의동,신길7동,17,18,일
575732,2024-04-21,도착시간,1730,ST-70,여의동_016_1,ST-47,여의동_001_4,1,9,753,여의동,여의동,17,18,일
575734,2024-04-21,도착시간,1730,ST-71,여의동_050_1,ST-1653,영등포동_001_1,1,25,4183,여의동,영등포동,17,18,일
575743,2024-04-21,도착시간,1730,ST-73,여의동_009_1,ST-1964,신도림동_028_1,3,173,35280,여의동,신도림동,17,18,일
575744,2024-04-21,도착시간,1730,ST-73,여의동_009_1,ST-8,합정동_028_1,3,251,32977,여의동,합정동,17,18,일
576278,2024-04-21,출발시간,1735,ST-2813,여의동_052_1,ST-3072,여의동_005_4,1,7,1270,여의동,여의동,17,18,일
576325,2024-04-21,출발시간,1735,ST-297,여의동_004_1,ST-297,여의동_004_1,1,57,8188,여의동,여의동,17,18,일
576342,2024-04-21,출발시간,1735,ST-3072,여의동_005_4,ST-3142,영등포본동_015_4,2,27,3462,여의동,영등포본동,17,18,일
576343,2024-04-21,출발시간,1735,ST-3072,여의동_005_4,ST-3212,당산1동_001_1,1,22,2899,여의동,당산1동,17,18,일
576363,2024-04-21,출발시간,1735,ST-3160,여의동_026_1,ST-3160,여의동_026_1,2,200,10084,여의동,여의동,17,18,일
576378,2024-04-21,출발시간,1735,ST-3239,여의동_005_7,ST-205,도화동_037_1,1,10,1894,여의동,도화동,17,18,일
576425,2024-04-21,출발시간,1735,ST-414,여의동_003_12,ST-2763,신정6동_047_1,1,87,11159,여의동,신정6동,17,18,일
576442,2024-04-21,출발시간,1735,ST-47,여의동_001_4,ST-47,여의동_001_4,1,71,4232,여의동,여의동,17,18,일
576469,2024-04-21,출발시간,1735,ST-52,여의동_001_6,ST-286,신대방2동_028_1,1,33,3910,여의동,신대방2동,17,18,일
576470,2024-04-21,출발시간,1735,ST-52,여의동_001_6,ST-51,여의동_001_5,1,5,757,여의동,여의동,17,18,일
576488,2024-04-21,출발시간,1735,ST-55,여의동_005_10,ST-2239,이촌1동_033_1,2,60,7582,여의동,이촌1동,17,18,일
576490,2024-04-21,출발시간,1735,ST-55,여의동_005_10,ST-68,여의동_058_1,2,18,2340,여의동,여의동,17,18,일
576514,2024-04-21,출발시간,1735,ST-66,여의동_005_14,ST-307,신길7동_001_2,1,19,1022,여의동,신길7동,17,18,일
576531,2024-04-21,출발시간,1735,ST-72,여의동_005_15,ST-73,여의동_009_1,1,17,1089,여의동,여의동,17,18,일
576532,2024-04-21,출발시간,1735,ST-72,여의동_005_15,X,,1,30,1010,여의동,,17,18,일
576864,2024-04-21,도착시간,1735,ST-1971,여의동_001_2,ST-2530,서강동_028_1,1,15,2048,여의동,서강동,17,18,일
576865,2024-04-21,도착시간,1735,ST-1971,여의동_001_2,ST-72,여의동_005_15,2,94,7635,여의동,여의동,17,18,일
577077,2024-04-21,도착시간,1735,ST-2814,여의동_055_1,ST-63,여의동_045_1,1,12,1581,여의동,여의동,17,18,일
577078,2024-04-21,도착시간,1735,ST-2814,여의동_055_1,ST-891,잠실6동_031_5,1,81,18003,여의동,잠실6동,17,18,일
577119,2024-04-21,도착시간,1735,ST-296,여의동_002_1,ST-777,신사동_001_1,1,67,11102,여의동,신사동,17,18,일
577169,2024-04-21,도착시간,1735,ST-3239,여의동_005_7,ST-96,상암동_060_1,1,65,10071,여의동,상암동,17,18,일
577215,2024-04-21,도착시간,1735,ST-414,여의동_003_12,ST-918,구로4동_006_2,1,57,12930,여의동,구로4동,17,18,일
577236,2024-04-21,도착시간,1735,ST-46,여의동_001_3,ST-426,당산2동_017_1,1,16,2141,여의동,당산2동,17,18,일
577243,2024-04-21,도착시간,1735,ST-47,여의동_001_4,ST-1002,목1동_004_1,1,57,7550,여의동,목1동,17,18,일
577244,2024-04-21,도착시간,1735,ST-47,여의동_001_4,ST-3072,여의동_005_4,1,6,432,여의동,여의동,17,18,일
577245,2024-04-21,도착시간,1735,ST-47,여의동_001_4,ST-47,여의동_001_4,1,67,10710,여의동,여의동,17,18,일
577269,2024-04-21,도착시간,1735,ST-53,여의동_034_2,ST-53,여의동_034_2,1,45,2670,여의동,여의동,17,18,일
577317,2024-04-21,도착시간,1735,ST-68,여의동_058_1,ST-307,신길7동_001_2,1,7,1190,여의동,신길7동,17,18,일
577320,2024-04-21,도착시간,1735,ST-69,여의동_051_2,ST-424,여의동_005_8,1,22,1150,여의동,여의동,17,18,일
577321,2024-04-21,도착시간,1735,ST-69,여의동_051_2,ST-46,여의동_001_3,1,15,2137,여의동,여의동,17,18,일
577331,2024-04-21,도착시간,1735,ST-73,여의동_009_1,ST-1964,신도림동_028_1,2,117,23848,여의동,신도림동,17,18,일
577332,2024-04-21,도착시간,1735,ST-73,여의동_009_1,ST-73,여의동_009_1,2,68,8806,여의동,여의동,17,18,일
577816,2024-04-21,출발시간,1740,ST-2694,여의동_003_11,ST-288,영등포동_026_1,1,34,5321,여의동,영등포동,17,18,일
577890,2024-04-21,출발시간,1740,ST-297,여의동_004_1,ST-1910,반포3동_001_1,1,57,7799,여의동,반포3동,17,18,일
577914,2024-04-21,출발시간,1740,ST-3073,여의동_005_5,ST-3212,당산1동_001_1,1,22,2965,여의동,당산1동,17,18,일
577946,2024-04-21,출발시간,1740,ST-3160,여의동_026_1,ST-67,여의동_061_1,1,5,870,여의동,여의동,17,18,일
577967,2024-04-21,출발시간,1740,ST-3239,여의동_005_7,ST-1002,목1동_004_1,1,109,23814,여의동,목1동,17,18,일
578052,2024-04-21,출발시간,1740,ST-55,여의동_005_10,ST-307,신길7동_001_2,1,7,1580,여의동,신길7동,17,18,일
578053,2024-04-21,출발시간,1740,ST-55,여의동_005_10,ST-3072,여의동_005_4,1,15,920,여의동,여의동,17,18,일
578070,2024-04-21,출발시간,1740,ST-62,여의동_017_1,ST-1321,영등포동_036_1,1,23,1595,여의동,영등포동,17,18,일
578073,2024-04-21,출발시간,1740,ST-64,여의동_004_2,ST-46,여의동_001_3,2,45,3273,여의동,여의동,17,18,일
578095,2024-04-21,출발시간,1740,ST-73,여의동_009_1,ST-1435,을지로동_004_1,1,56,8484,여의동,을지로동,17,18,일
578096,2024-04-21,출발시간,1740,ST-73,여의동_009_1,ST-213,공덕동_016_1,1,29,6290,여의동,공덕동,17,18,일
578434,2024-04-21,도착시간,1740,ST-1970,여의동_003_3,ST-699,노량진2동_015_1,1,101,6589,여의동,노량진2동,17,18,일
578619,2024-04-21,도착시간,1740,ST-2643,여의동_003_5,ST-398,답십리1동_041_1,1,74,30990,여의동,답십리1동,17,18,일
578620,2024-04-21,도착시간,1740,ST-2646,여의동_003_8,ST-2002,목5동_026_2,1,50,8234,여의동,목5동,17,18,일
578621,2024-04-21,도착시간,1740,ST-2646,여의동_003_8,ST-63,여의동_045_1,1,53,2290,여의동,여의동,17,18,일
578626,2024-04-21,도착시간,1740,ST-2694,여의동_003_11,ST-3160,여의동_026_1,2,42,3623,여의동,여의동,17,18,일
578664,2024-04-21,도착시간,1740,ST-2813,여의동_052_1,ST-3072,여의동_005_4,1,7,1270,여의동,여의동,17,18,일
578711,2024-04-21,도착시간,1740,ST-296,여의동_002_1,ST-1649,영등포동_012_1,1,18,2160,여의동,영등포동,17,18,일
578712,2024-04-21,도착시간,1740,ST-297,여의동_004_1,ST-1999,목2동_038_1,1,37,5970,여의동,목2동,17,18,일
578713,2024-04-21,도착시간,1740,ST-297,여의동_004_1,ST-3238,영등포동_035_1,1,35,3960,여의동,영등포동,17,18,일
578737,2024-04-21,도착시간,1740,ST-3073,여의동_005_5,ST-1649,영등포동_012_1,1,19,2040,여의동,영등포동,17,18,일
578738,2024-04-21,도착시간,1740,ST-3073,여의동_005_5,ST-3073,여의동_005_5,2,423,28609,여의동,여의동,17,18,일
578761,2024-04-21,도착시간,1740,ST-3160,여의동_026_1,ST-3160,여의동_026_1,2,117,12570,여의동,여의동,17,18,일
578784,2024-04-21,도착시간,1740,ST-3239,여의동_005_7,ST-1249,등촌3동_042_1,1,54,11306,여의동,등촌3동,17,18,일
578785,2024-04-21,도착시간,1740,ST-3239,여의동_005_7,ST-213,공덕동_016_1,1,38,3857,여의동,공덕동,17,18,일
578834,2024-04-21,도착시간,1740,ST-46,여의동_001_3,ST-426,당산2동_017_1,1,16,2120,여의동,당산2동,17,18,일
578835,2024-04-21,도착시간,1740,ST-46,여의동_001_3,ST-73,여의동_009_1,2,71,6616,여의동,여의동,17,18,일
578864,2024-04-21,도착시간,1740,ST-52,여의동_001_6,ST-2643,여의동_003_5,1,7,1030,여의동,여의동,17,18,일
578865,2024-04-21,도착시간,1740,ST-52,여의동_001_6,ST-51,여의동_001_5,1,5,757,여의동,여의동,17,18,일
578885,2024-04-21,도착시간,1740,ST-59,여의동_036_3,ST-47,여의동_001_4,1,6,1080,여의동,여의동,17,18,일
578886,2024-04-21,도착시간,1740,ST-60,여의동_036_4,ST-3072,여의동_005_4,2,113,9731,여의동,여의동,17,18,일
578903,2024-04-21,도착시간,1740,ST-66,여의동_005_14,ST-3073,여의동_005_5,1,199,15227,여의동,여의동,17,18,일
578921,2024-04-21,도착시간,1740,ST-73,여의동_009_1,ST-144,종로1·2·3·4가동_008_2,1,59,8090,여의동,종로1·2·3·4가동,17,18,일
578922,2024-04-21,도착시간,1740,ST-73,여의동_009_1,ST-73,여의동_009_1,4,39,4710,여의동,여의동,17,18,일
579424,2024-04-21,출발시간,1745,ST-2643,여의동_003_5,ST-50,여의동_034_1,1,4,830,여의동,여의동,17,18,일
579469,2024-04-21,출발시간,1745,ST-2813,여의동_052_1,ST-935,방배4동_002_1,1,35,6718,여의동,방배4동,17,18,일
579504,2024-04-21,출발시간,1745,ST-296,여의동_002_1,ST-206,용강동_021_1,2,80,5272,여의동,용강동,17,18,일
579505,2024-04-21,출발시간,1745,ST-296,여의동_002_1,ST-2787,행당1동_014_1,3,306,45817,여의동,행당1동,17,18,일
579507,2024-04-21,출발시간,1745,ST-296,여의동_002_1,ST-73,여의동_009_1,2,70,3047,여의동,여의동,17,18,일
579532,2024-04-21,출발시간,1745,ST-3072,여의동_005_4,ST-1701,당산2동_065_1,1,22,2124,여의동,당산2동,17,18,일
579533,2024-04-21,출발시간,1745,ST-3072,여의동_005_4,ST-1992,문래동_046_1,1,27,6820,여의동,문래동,17,18,일
579555,2024-04-21,출발시간,1745,ST-3160,여의동_026_1,ST-297,여의동_004_1,1,97,3030,여의동,여의동,17,18,일
579556,2024-04-21,출발시간,1745,ST-3160,여의동_026_1,ST-750,반포3동_001_2,2,94,16080,여의동,반포3동,17,18,일
579636,2024-04-21,출발시간,1745,ST-47,여의동_001_4,ST-3235,영등포동_019_1,2,38,3335,여의동,영등포동,17,18,일
579678,2024-04-21,출발시간,1745,ST-55,여의동_005_10,ST-68,여의동_058_1,1,9,1540,여의동,여의동,17,18,일
579692,2024-04-21,출발시간,1745,ST-59,여의동_036_3,ST-46,여의동_001_3,1,10,1633,여의동,여의동,17,18,일
579700,2024-04-21,출발시간,1745,ST-66,여의동_005_14,ST-2450,한강로동_029_1,1,20,4021,여의동,한강로동,17,18,일
579701,2024-04-21,출발시간,1745,ST-66,여의동_005_14,ST-62,여의동_017_1,1,3,429,여의동,여의동,17,18,일
579712,2024-04-21,출발시간,1745,ST-68,여의동_058_1,ST-2899,여의동_005_2,1,12,1770,여의동,여의동,17,18,일
