,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,종료_동,시작_시간대,종료_시간대,요일,구,면적,구성비,거리로그변환,로그_이용_거리
601201,2024-04-17,도착시간,1850,ST-702,신림동_029_1,ST-702,신림동_029_1,1,111,14413,신림동,신림동,18,19,수,관악구,0.54,0.09,9.575885856083103,9.576024610072503
601202,2024-04-17,도착시간,1850,ST-702,신림동_029_1,ST-703,신사동_023_1,1,39,1049,신림동,신사동,18,19,수,관악구,0.54,0.09,6.955592608396297,6.957497370876951
601203,2024-04-17,도착시간,1850,ST-702,신림동_029_1,ST-875,오류2동_039_1,1,45,12337,신림동,오류2동,18,19,수,관악구,0.54,0.09,9.420358156071465,9.420520256898534
602353,2024-04-17,출발시간,1855,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,750,신림동,신사동,18,18,수,관악구,0.54,0.09,6.620073206530356,6.62273632394984
602354,2024-04-17,출발시간,1855,ST-702,신림동_029_1,ST-702,신림동_029_1,1,0,0,신림동,신림동,18,18,수,관악구,0.54,0.09,-inf,0.6931471805599453
602618,2024-04-17,도착시간,1855,ST-1270,신림동_030_1,ST-724,서원동_043_1,1,10,1732,신림동,서원동,18,18,수,관악구,0.54,0.09,7.4570320891223805,7.458186157340487
603743,2024-04-17,도착시간,1855,ST-702,신림동_029_1,ST-2844,목5동_051_1,1,37,9834,신림동,목5동,18,18,수,관악구,0.54,0.09,9.193601047971885,9.193804403336083
603744,2024-04-17,도착시간,1855,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,750,신림동,신사동,18,18,수,관악구,0.54,0.09,6.620073206530356,6.62273632394984
603745,2024-04-17,도착시간,1855,ST-702,신림동_029_1,ST-3117,신대방2동_029_1,2,89,7240,신림동,신대방2동,18,18,수,관악구,0.54,0.09,8.887376485379763,8.887652690325586
603746,2024-04-17,도착시간,1855,ST-702,신림동_029_1,ST-702,신림동_029_1,1,0,0,신림동,신림동,18,18,수,관악구,0.54,0.09,-inf,0.6931471805599453
604909,2024-04-17,출발시간,1900,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,4,472,신림동,신사동,19,20,수,관악구,0.54,0.09,6.156978985585555,6.161207321695077
604910,2024-04-17,출발시간,1900,ST-702,신림동_029_1,ST-2996,신사동_020_1,2,15,1450,신림동,신사동,19,20,수,관악구,0.54,0.09,7.27931883541462,7.280697195384741
604911,2024-04-17,출발시간,1900,ST-702,신림동_029_1,ST-3013,구로5동_027_1,1,46,7750,신림동,구로5동,19,20,수,관악구,0.54,0.09,8.955448122347393,8.955706153570603
604912,2024-04-17,출발시간,1900,ST-702,신림동_029_1,ST-714,은천동_051_1,1,18,2380,신림동,은천동,19,20,수,관악구,0.54,0.09,7.77485576666552,7.775695749915245
605152,2024-04-17,도착시간,1900,ST-1259,신림동_019_1,ST-717,중앙동_028_1,1,16,1902,신림동,중앙동,19,20,수,관악구,0.54,0.09,7.550661243105336,7.55171221535131
605162,2024-04-17,도착시간,1900,ST-1270,신림동_030_1,ST-715,청룡동_034_2,1,14,2263,신림동,청룡동,19,20,수,관악구,0.54,0.09,7.724446645633537,7.725330037917135
606207,2024-04-17,도착시간,1900,ST-702,신림동_029_1,ST-3105,신대방2동_011_1,1,71,10960,신림동,신대방2동,19,20,수,관악구,0.54,0.09,9.302007560502007,9.302190025606063
606208,2024-04-17,도착시간,1900,ST-702,신림동_029_1,ST-3143,서림동_013_1,1,14,2050,신림동,서림동,19,20,수,관악구,0.54,0.09,7.6255950721324535,7.62657020629066
606209,2024-04-17,도착시간,1900,ST-702,신림동_029_1,ST-703,신사동_023_1,1,20,2050,신림동,신사동,19,20,수,관악구,0.54,0.09,7.6255950721324535,7.62657020629066
606465,2024-04-17,출발시간,1905,ST-1259,신림동_019_1,ST-2823,신길6동_007_1,1,33,4330,신림동,신길6동,19,20,수,관악구,0.54,0.09,8.373322820996535,8.37378460812088
607344,2024-04-17,출발시간,1905,ST-702,신림동_029_1,ST-2382,낙성대동_012_1,1,32,3780,신림동,낙성대동,19,20,수,관악구,0.54,0.09,8.237479288613633,8.238008249218403
607345,2024-04-17,출발시간,1905,ST-702,신림동_029_1,ST-668,구로3동_037_1,2,27,5423,신림동,구로3동,19,20,수,관악구,0.54,0.09,8.59840444684106,8.59877317840866
607346,2024-04-17,출발시간,1905,ST-702,신림동_029_1,ST-702,신림동_029_1,1,1,0,신림동,신림동,19,20,수,관악구,0.54,0.09,-inf,0.6931471805599453
608570,2024-04-17,도착시간,1905,ST-702,신림동_029_1,ST-1542,신대방1동_013_1,1,21,3220,신림동,신대방1동,19,20,수,관악구,0.54,0.09,8.077136638538454,8.07775756373692
608571,2024-04-17,도착시간,1905,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,4,472,신림동,신사동,19,20,수,관악구,0.54,0.09,6.156978985585555,6.161207321695077
608572,2024-04-17,도착시간,1905,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,3,740,신림동,신사동,19,20,수,관악구,0.54,0.09,6.606650186198215,6.60934924316738
608573,2024-04-17,도착시간,1905,ST-702,신림동_029_1,ST-702,신림동_029_1,1,1,0,신림동,신림동,19,20,수,관악구,0.54,0.09,-inf,0.6931471805599453
608574,2024-04-17,도착시간,1905,ST-702,신림동_029_1,ST-884,중앙동_009_1,1,17,2807,신림동,중앙동,19,20,수,관악구,0.54,0.09,7.939871576361883,7.940583827104244
608839,2024-04-17,출발시간,1910,ST-1270,신림동_030_1,ST-702,신림동_029_1,1,3,364,신림동,신림동,19,20,수,관악구,0.54,0.09,5.8971538676367405,5.902633333401366
609715,2024-04-17,출발시간,1910,ST-702,신림동_029_1,ST-1008,신월2동_026_1,1,55,10770,신림동,신월2동,19,20,수,관악구,0.54,0.09,9.284519770150434,9.28470545393149
609716,2024-04-17,출발시간,1910,ST-702,신림동_029_1,ST-1269,신림동_024_1,1,17,900,신림동,신림동,19,20,수,관악구,0.54,0.09,6.802394763324311,6.804614520062624
609717,2024-04-17,출발시간,1910,ST-702,신림동_029_1,ST-1275,구로5동_059_1,2,57,7652,신림동,구로5동,19,20,수,관악구,0.54,0.09,8.942722330560143,8.942983665985647
609718,2024-04-17,출발시간,1910,ST-702,신림동_029_1,ST-1542,신대방1동_013_1,1,11,2082,신림동,신대방1동,19,20,수,관악구,0.54,0.09,7.641084249174914,7.642044402873258
609719,2024-04-17,출발시간,1910,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,4,502,신림동,신사동,19,20,수,관악구,0.54,0.09,6.218600119691729,6.222576268071369
609720,2024-04-17,출발시간,1910,ST-702,신림동_029_1,ST-289,문래동_048_1,1,32,6901,신림동,문래동,19,20,수,관악구,0.54,0.09,8.839421607620602,8.839711378703475
609721,2024-04-17,출발시간,1910,ST-702,신림동_029_1,ST-704,미성동_027_1,1,9,1337,신림동,미성동,19,20,수,관악구,0.54,0.09,7.198183577101943,7.199678345691172
609959,2024-04-17,도착시간,1910,ST-1270,신림동_030_1,ST-702,신림동_029_1,1,3,364,신림동,신림동,19,20,수,관악구,0.54,0.09,5.8971538676367405,5.902633333401366
610917,2024-04-17,도착시간,1910,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,4,502,신림동,신사동,19,20,수,관악구,0.54,0.09,6.218600119691729,6.222576268071369
610918,2024-04-17,도착시간,1910,ST-702,신림동_029_1,ST-726,대방동_065_2,1,33,2815,신림동,대방동,19,20,수,관악구,0.54,0.09,7.942717540573791,7.943427767876373
610919,2024-04-17,도착시간,1910,ST-702,신림동_029_1,ST-885,삼성동_011_1,1,22,2566,신림동,삼성동,19,20,수,관악구,0.54,0.09,7.850103545175582,7.850882664809852
611952,2024-04-17,출발시간,1915,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,528,신림동,신사동,19,20,수,관악구,0.54,0.09,6.269096283706261,6.272877006546167
611953,2024-04-17,출발시간,1915,ST-702,신림동_029_1,X,,1,60,12946,신림동,,19,20,수,관악구,0.54,0.09,9.468542139105455,9.468696615046134
613084,2024-04-17,도착시간,1915,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,12,710,신림동,신사동,19,20,수,관악구,0.54,0.09,6.565264970035361,6.568077911411976
613085,2024-04-17,도착시간,1915,ST-702,신림동_029_1,ST-702,신림동_029_1,1,65,12334,신림동,신림동,19,20,수,관악구,0.54,0.09,9.420114955551439,9.42027709580311
613086,2024-04-17,도착시간,1915,ST-702,신림동_029_1,ST-714,은천동_051_1,1,18,2380,신림동,은천동,19,20,수,관악구,0.54,0.09,7.77485576666552,7.775695749915245
613353,2024-04-17,출발시간,1920,ST-1270,신림동_030_1,ST-1270,신림동_030_1,1,6,618,신림동,신림동,19,20,수,관악구,0.54,0.09,6.42648845745769,6.429719478039138
614075,2024-04-17,출발시간,1920,ST-702,신림동_029_1,ST-727,신대방1동_045_1,1,8,2118,신림동,신대방1동,19,20,수,관악구,0.54,0.09,7.658227526161352,7.659171367666058
615180,2024-04-17,도착시간,1920,ST-702,신림동_029_1,ST-1542,신대방1동_013_1,1,11,2082,신림동,신대방1동,19,20,수,관악구,0.54,0.09,7.641084249174914,7.642044402873258
615181,2024-04-17,도착시간,1920,ST-702,신림동_029_1,ST-1699,문래동_045_1,1,69,10248,신림동,문래동,19,20,수,관악구,0.54,0.09,9.234837843576571,9.235032984566555
615182,2024-04-17,도착시간,1920,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,528,신림동,신사동,19,20,수,관악구,0.54,0.09,6.269096283706261,6.272877006546167
615183,2024-04-17,도착시간,1920,ST-702,신림동_029_1,ST-668,구로3동_037_1,2,27,5423,신림동,구로3동,19,20,수,관악구,0.54,0.09,8.59840444684106,8.59877317840866
615184,2024-04-17,도착시간,1920,ST-702,신림동_029_1,ST-704,미성동_027_1,1,9,1337,신림동,미성동,19,20,수,관악구,0.54,0.09,7.198183577101943,7.199678345691172
615942,2024-04-17,출발시간,1925,ST-3199,신림동_037_1,ST-1264,청룡동_013_1,1,10,1877,신림동,청룡동,19,20,수,관악구,0.54,0.09,7.537430036586509,7.538494999413465
616093,2024-04-17,출발시간,1925,ST-702,신림동_029_1,ST-1753,구로3동_042_2,1,21,3340,신림동,구로3동,19,20,수,관악구,0.54,0.09,8.113726085970747,8.114324709155339
616292,2024-04-17,도착시간,1925,ST-1259,신림동_019_1,ST-2654,신대방2동_019_1,1,71,2012,신림동,신대방2동,19,20,수,관악구,0.54,0.09,7.60688453121963,7.607878073278507
616297,2024-04-17,도착시간,1925,ST-1270,신림동_030_1,ST-1270,신림동_030_1,1,6,618,신림동,신림동,19,20,수,관악구,0.54,0.09,6.42648845745769,6.429719478039138
617366,2024-04-17,출발시간,1930,ST-1259,신림동_019_1,ST-717,중앙동_028_1,1,9,1820,신림동,중앙동,19,20,수,관악구,0.54,0.09,7.506591780070841,7.507690077819904
618071,2024-04-17,출발시간,1930,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,476,신림동,신사동,19,20,수,관악구,0.54,0.09,6.16541785423142,6.169610732491456
618072,2024-04-17,출발시간,1930,ST-702,신림동_029_1,ST-702,신림동_029_1,1,1,0,신림동,신림동,19,20,수,관악구,0.54,0.09,-inf,0.6931471805599453
619038,2024-04-17,도착시간,1930,ST-702,신림동_029_1,ST-1269,신림동_024_1,1,17,900,신림동,신림동,19,20,수,관악구,0.54,0.09,6.802394763324311,6.804614520062624
619039,2024-04-17,도착시간,1930,ST-702,신림동_029_1,ST-1977,문래동_047_1,1,82,11561,신림동,문래동,19,20,수,관악구,0.54,0.09,9.355392643675321,9.355565624128962
619040,2024-04-17,도착시간,1930,ST-702,신림동_029_1,ST-2428,낙성대동_029_1,1,45,4722,신림동,낙성대동,19,20,수,관악구,0.54,0.09,8.459987717645458,8.460411177317253
619041,2024-04-17,도착시간,1930,ST-702,신림동_029_1,ST-727,신대방1동_045_1,1,8,2118,신림동,신대방1동,19,20,수,관악구,0.54,0.09,7.658227526161352,7.659171367666058
619252,2024-04-17,출발시간,1935,ST-1270,신림동_030_1,ST-1543,신대방2동_027_2,1,11,1392,신림동,신대방2동,19,20,수,관악구,0.54,0.09,7.238496840894365,7.2399325913204695
619253,2024-04-17,출발시간,1935,ST-1270,신림동_030_1,ST-2873,신사동_037_1,1,21,2715,신림동,신사동,19,20,수,관악구,0.54,0.09,7.906547232368036,7.907283609426348
619254,2024-04-17,출발시간,1935,ST-1270,신림동_030_1,ST-703,신사동_023_1,1,10,1094,신림동,신사동,19,20,수,관악구,0.54,0.09,6.9975959829819265,6.999422467507961
619970,2024-04-17,출발시간,1935,ST-702,신림동_029_1,ST-1541,대림2동_014_1,1,13,1979,신림동,대림2동,19,20,수,관악구,0.54,0.09,7.590346945602565,7.591357046698551
619971,2024-04-17,출발시간,1935,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,480,신림동,신사동,19,20,수,관악구,0.54,0.09,6.173786103901937,6.1779441140506
620138,2024-04-17,도착시간,1935,ST-1259,신림동_019_1,ST-2823,신길6동_007_1,1,33,4330,신림동,신길6동,19,20,수,관악구,0.54,0.09,8.373322820996535,8.37378460812088
620139,2024-04-17,도착시간,1935,ST-1259,신림동_019_1,ST-717,중앙동_028_1,1,9,1820,신림동,중앙동,19,20,수,관악구,0.54,0.09,7.506591780070841,7.507690077819904
620775,2024-04-17,도착시간,1935,ST-3199,신림동_037_1,ST-1264,청룡동_013_1,1,10,1877,신림동,청룡동,19,20,수,관악구,0.54,0.09,7.537430036586509,7.538494999413465
620965,2024-04-17,도착시간,1935,ST-702,신림동_029_1,ST-2851,신사동_015_1,2,6,956,신림동,신사동,19,20,수,관악구,0.54,0.09,6.862757913051401,6.86484777797086
620966,2024-04-17,도착시간,1935,ST-702,신림동_029_1,ST-702,신림동_029_1,1,1,0,신림동,신림동,19,20,수,관악구,0.54,0.09,-inf,0.6931471805599453
621156,2024-04-17,출발시간,1940,ST-1259,신림동_019_1,ST-1268,보라매동_002_1,1,35,913,신림동,보라매동,19,20,수,관악구,0.54,0.09,6.816735880594968,6.818924065275521
621160,2024-04-17,출발시간,1940,ST-1270,신림동_030_1,ST-2873,신사동_037_1,1,21,2683,신림동,신사동,19,20,수,관악구,0.54,0.09,7.894690850425624,7.895436006942965
621842,2024-04-17,출발시간,1940,ST-702,신림동_029_1,ST-2873,신사동_037_1,1,7,1095,신림동,신사동,19,20,수,관악구,0.54,0.09,6.9985096422506015,7.00033446027523
621843,2024-04-17,출발시간,1940,ST-702,신림동_029_1,ST-703,신사동_023_1,1,6,940,신림동,신사동,19,20,수,관악구,0.54,0.09,6.84587987526405,6.848005274576363
622779,2024-04-17,도착시간,1940,ST-702,신림동_029_1,ST-1275,구로5동_059_1,2,57,7652,신림동,구로5동,19,20,수,관악구,0.54,0.09,8.942722330560143,8.942983665985647
622780,2024-04-17,도착시간,1940,ST-702,신림동_029_1,ST-2382,낙성대동_012_1,1,32,3780,신림동,낙성대동,19,20,수,관악구,0.54,0.09,8.237479288613633,8.238008249218403
622781,2024-04-17,도착시간,1940,ST-702,신림동_029_1,ST-289,문래동_048_1,1,32,6901,신림동,문래동,19,20,수,관악구,0.54,0.09,8.839421607620602,8.839711378703475
622782,2024-04-17,도착시간,1940,ST-702,신림동_029_1,ST-702,신림동_029_1,1,68,1155,신림동,신림동,19,20,수,관악구,0.54,0.09,7.051855622955894,7.053585727193677
623646,2024-04-17,출발시간,1945,ST-702,신림동_029_1,ST-1543,신대방2동_027_2,1,16,2064,신림동,신대방2동,19,20,수,관악구,0.54,0.09,7.6324011266014535,7.633369649679584
623647,2024-04-17,출발시간,1945,ST-702,신림동_029_1,ST-2614,신사동_044_1,1,4,473,신림동,신사동,19,20,수,관악구,0.54,0.09,6.159095388491933,6.163314804034641
623648,2024-04-17,출발시간,1945,ST-702,신림동_029_1,ST-3105,신대방2동_011_1,1,13,1321,신림동,신대방2동,19,20,수,관악구,0.54,0.09,7.186144304522325,7.187657164114956
623649,2024-04-17,출발시간,1945,ST-702,신림동_029_1,ST-918,구로4동_006_2,1,15,3790,신림동,구로4동,19,20,수,관악구,0.54,0.09,8.240121298076472,8.240648863374913
623835,2024-04-17,도착시간,1945,ST-1270,신림동_030_1,ST-1543,신대방2동_027_2,1,11,1392,신림동,신대방2동,19,20,수,관악구,0.54,0.09,7.238496840894365,7.2399325913204695
623836,2024-04-17,도착시간,1945,ST-1270,신림동_030_1,ST-703,신사동_023_1,1,10,1094,신림동,신사동,19,20,수,관악구,0.54,0.09,6.9975959829819265,6.999422467507961
624543,2024-04-17,도착시간,1945,ST-702,신림동_029_1,ST-1753,구로3동_042_2,1,21,3340,신림동,구로3동,19,20,수,관악구,0.54,0.09,8.113726085970747,8.114324709155339
624544,2024-04-17,도착시간,1945,ST-702,신림동_029_1,ST-2614,신사동_044_1,1,4,473,신림동,신사동,19,20,수,관악구,0.54,0.09,6.159095388491933,6.163314804034641
624545,2024-04-17,도착시간,1945,ST-702,신림동_029_1,ST-2873,신사동_037_1,1,7,1095,신림동,신사동,19,20,수,관악구,0.54,0.09,6.9985096422506015,7.00033446027523
624546,2024-04-17,도착시간,1945,ST-702,신림동_029_1,ST-3013,구로5동_027_1,1,46,7750,신림동,구로5동,19,20,수,관악구,0.54,0.09,8.955448122347393,8.955706153570603
624547,2024-04-17,도착시간,1945,ST-702,신림동_029_1,ST-703,신사동_023_1,1,6,940,신림동,신사동,19,20,수,관악구,0.54,0.09,6.84587987526405,6.848005274576363
624712,2024-04-17,출발시간,1950,ST-1259,신림동_019_1,ST-1548,은천동_065_1,1,9,1420,신림동,은천동,19,20,수,관악구,0.54,0.09,7.258412150595307,7.259819610363186
624718,2024-04-17,출발시간,1950,ST-1270,신림동_030_1,ST-3143,서림동_013_1,1,20,3045,신림동,서림동,19,20,수,관악구,0.54,0.09,8.021256180143997,8.021912778985708
625330,2024-04-17,출발시간,1950,ST-702,신림동_029_1,ST-702,신림동_029_1,1,35,2866,신림동,신림동,19,20,수,관악구,0.54,0.09,7.960672608388117,7.961370201719511
626231,2024-04-17,도착시간,1950,ST-702,신림동_029_1,ST-1541,대림2동_014_1,1,13,1979,신림동,대림2동,19,20,수,관악구,0.54,0.09,7.590346945602565,7.591357046698551
626232,2024-04-17,도착시간,1950,ST-702,신림동_029_1,ST-2614,신사동_044_1,1,63,4072,신림동,신사동,19,20,수,관악구,0.54,0.09,8.311889558230359,8.31238059678675
626380,2024-04-17,출발시간,1955,ST-1259,신림동_019_1,ST-1259,신림동_019_1,1,12,1960,신림동,신림동,19,19,수,관악구,0.54,0.09,7.580699752224563,7.581719640125308
627000,2024-04-17,출발시간,1955,ST-702,신림동_029_1,ST-2397,신정6동_048_1,1,34,6028,신림동,신정6동,19,19,수,관악구,0.54,0.09,8.704170559746386,8.704502289721232
627001,2024-04-17,출발시간,1955,ST-702,신림동_029_1,ST-936,구로3동_037_2,1,107,11520,신림동,구로3동,19,19,수,관악구,0.54,0.09,9.351839934249883,9.352013530292329
628065,2024-04-17,출발시간,2000,ST-1259,신림동_019_1,ST-2371,중앙동_017_1,1,10,1952,신림동,중앙동,20,21,수,관악구,0.54,0.09,7.5766097669730375,7.577633832602728
628691,2024-04-17,출발시간,2000,ST-702,신림동_029_1,ST-724,서원동_043_1,1,7,908,신림동,서원동,20,21,수,관악구,0.54,0.09,6.811244378601294,6.813444599510896
628692,2024-04-17,출발시간,2000,ST-702,신림동_029_1,ST-885,삼성동_011_1,1,22,1804,신림동,삼성동,20,21,수,관악구,0.54,0.09,7.4977617006225685,7.498869733976931
628853,2024-04-17,도착시간,2000,ST-1259,신림동_019_1,ST-1548,은천동_065_1,1,9,1420,신림동,은천동,20,21,수,관악구,0.54,0.09,7.258412150595307,7.259819610363186
628860,2024-04-17,도착시간,2000,ST-1270,신림동_030_1,ST-2873,신사동_037_1,2,42,5398,신림동,신사동,20,21,수,관악구,0.54,0.09,8.59378379357795,8.594154232552366
629508,2024-04-17,도착시간,2000,ST-702,신림동_029_1,ST-1543,신대방2동_027_2,1,16,2064,신림동,신대방2동,20,21,수,관악구,0.54,0.09,7.6324011266014535,7.633369649679584
