,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,시작_시간대,종료_시간대,요일,종료_동
170900,2024-04-19,도착시간,1550,ST-1916,방배본동_030_1,ST-1915,방배본동_026_1,1,49,1786,방배본동,15,16,금,방배본동
170901,2024-04-19,도착시간,1550,ST-1916,방배본동_030_1,ST-752,방배1동_007_1,1,11,1091,방배본동,15,16,금,방배1동
171063,2024-04-19,도착시간,1550,ST-2669,방배3동_006_1,ST-780,잠원동_039_1,1,24,5260,방배3동,15,16,금,잠원동
171187,2024-04-19,도착시간,1550,ST-3086,방배본동_015_1,ST-2872,행운동_046_1,1,51,4356,방배본동,15,16,금,행운동
171215,2024-04-19,도착시간,1550,ST-3220,방배3동_041_2,ST-1360,도곡1동_015_1,1,12,2870,방배3동,15,16,금,도곡1동
171356,2024-04-19,도착시간,1550,ST-753,방배2동_039_1,ST-2663,반포4동_008_1,1,27,4487,방배2동,15,16,금,반포4동
171357,2024-04-19,도착시간,1550,ST-760,방배4동_011_1,ST-918,구로4동_006_2,1,137,21471,방배4동,15,16,금,구로4동
171637,2024-04-19,출발시간,1555,ST-1914,방배4동_026_1,ST-1914,방배4동_026_1,1,115,1526,방배4동,15,15,금,방배4동
171638,2024-04-19,출발시간,1555,ST-1915,방배본동_026_1,ST-73,여의동_009_1,1,69,7880,방배본동,15,15,금,여의동
171639,2024-04-19,출발시간,1555,ST-1916,방배본동_030_1,ST-2658,반포4동_024_1,1,13,1750,방배본동,15,15,금,반포4동
172060,2024-04-19,출발시간,1555,ST-753,방배2동_039_1,ST-703,신사동_023_1,1,94,8661,방배2동,15,15,금,신사동
172061,2024-04-19,출발시간,1555,ST-757,방배4동_026_2,ST-757,방배4동_026_2,1,48,2858,방배4동,15,15,금,방배4동
172062,2024-04-19,출발시간,1555,ST-759,방배4동_022_1,ST-935,방배4동_002_1,1,12,507,방배4동,15,15,금,방배4동
172341,2024-04-19,도착시간,1555,ST-1914,방배4동_026_1,ST-1914,방배4동_026_1,1,16,1143,방배4동,15,15,금,방배4동
172602,2024-04-19,도착시간,1555,ST-3086,방배본동_015_1,ST-2666,서초2동_033_2,1,96,6399,방배본동,15,15,금,서초2동
172767,2024-04-19,도착시간,1555,ST-752,방배1동_007_1,ST-1920,반포2동_038_1,1,36,4166,방배1동,15,15,금,반포2동
172768,2024-04-19,도착시간,1555,ST-752,방배1동_007_1,ST-748,반포2동_017_1,1,36,2073,방배1동,15,15,금,반포2동
172769,2024-04-19,도착시간,1555,ST-756,방배3동_006_2,ST-752,방배1동_007_1,1,43,4550,방배3동,15,15,금,방배1동
172770,2024-04-19,도착시간,1555,ST-760,방배4동_011_1,ST-712,남현동_025_1,1,9,1090,방배4동,15,15,금,남현동
173018,2024-04-19,출발시간,1600,ST-1739,방배2동_005_1,ST-47,여의동_001_4,1,37,9880,방배2동,16,17,금,여의동
173240,2024-04-19,출발시간,1600,ST-2669,방배3동_006_1,ST-1916,방배본동_030_1,1,10,1633,방배3동,16,17,금,방배본동
173364,2024-04-19,출발시간,1600,ST-3086,방배본동_015_1,ST-1325,남영동_001_1,1,45,7810,방배본동,16,17,금,남영동
173365,2024-04-19,출발시간,1600,ST-3086,방배본동_015_1,ST-2359,사당3동_005_1,1,17,2362,방배본동,16,17,금,사당3동
173546,2024-04-19,출발시간,1600,ST-756,방배3동_006_2,ST-2669,방배3동_006_1,1,3,793,방배3동,16,17,금,방배3동
173609,2024-04-19,출발시간,1600,ST-935,방배4동_002_1,ST-935,방배4동_002_1,1,59,18540,방배4동,16,17,금,방배4동
173668,2024-04-19,도착시간,1600,ST-1163,방배4동_043_1,ST-1306,서초3동_011_1,1,21,3207,방배4동,16,17,금,서초3동
173669,2024-04-19,도착시간,1600,ST-1163,방배4동_043_1,ST-757,방배4동_026_2,1,66,1587,방배4동,16,17,금,방배4동
173800,2024-04-19,도착시간,1600,ST-1739,방배2동_005_1,ST-1916,방배본동_030_1,1,8,1410,방배2동,16,17,금,방배본동
173999,2024-04-19,도착시간,1600,ST-2669,방배3동_006_1,ST-2656,서초3동_001_1,1,8,914,방배3동,16,17,금,서초3동
174660,2024-04-19,출발시간,1605,ST-1914,방배4동_026_1,ST-1152,사당3동_024_1,1,17,2242,방배4동,16,17,금,사당3동
174661,2024-04-19,출발시간,1605,ST-1914,방배4동_026_1,ST-935,방배4동_002_1,1,6,1041,방배4동,16,17,금,방배4동
174662,2024-04-19,출발시간,1605,ST-1916,방배본동_030_1,ST-949,방배본동_011_1,1,5,799,방배본동,16,17,금,방배본동
175277,2024-04-19,출발시간,1605,ST-935,방배4동_002_1,ST-2363,사당1동_034_1,1,27,1661,방배4동,16,17,금,사당1동
175282,2024-04-19,출발시간,1605,ST-949,방배본동_011_1,ST-683,노량진1동_001_3,1,27,3581,방배본동,16,17,금,노량진1동
175920,2024-04-19,도착시간,1605,ST-756,방배3동_006_2,ST-2669,방배3동_006_1,1,3,793,방배3동,16,17,금,방배3동
175921,2024-04-19,도착시간,1605,ST-759,방배4동_022_1,ST-935,방배4동_002_1,1,12,507,방배4동,16,17,금,방배4동
175922,2024-04-19,도착시간,1605,ST-760,방배4동_011_1,ST-753,방배2동_039_1,1,45,1900,방배4동,16,17,금,방배2동
176088,2024-04-19,출발시간,1610,ST-1309,방배4동_020_1,ST-731,사당3동_012_1,1,16,2081,방배4동,16,17,금,사당3동
176089,2024-04-19,출발시간,1610,ST-1309,방배4동_020_1,ST-949,방배본동_011_1,1,11,1520,방배4동,16,17,금,방배본동
176262,2024-04-19,출발시간,1610,ST-1914,방배4동_026_1,ST-1915,방배본동_026_1,1,8,40,방배4동,16,17,금,방배본동
176263,2024-04-19,출발시간,1610,ST-1916,방배본동_030_1,ST-694,사당2동_026_1,1,7,840,방배본동,16,17,금,사당2동
176807,2024-04-19,출발시간,1610,ST-752,방배1동_007_1,ST-1655,반포2동_043_1,1,10,1668,방배1동,16,17,금,반포2동
176808,2024-04-19,출발시간,1610,ST-753,방배2동_039_1,ST-1909,반포3동_035_2,1,42,5206,방배2동,16,17,금,반포3동
177117,2024-04-19,도착시간,1610,ST-1914,방배4동_026_1,ST-935,방배4동_002_1,1,6,1041,방배4동,16,17,금,방배4동
177118,2024-04-19,도착시간,1610,ST-1916,방배본동_030_1,ST-2658,반포4동_024_1,1,13,1750,방배본동,16,17,금,반포4동
177119,2024-04-19,도착시간,1610,ST-1916,방배본동_030_1,ST-949,방배본동_011_1,1,5,799,방배본동,16,17,금,방배본동
177256,2024-04-19,도착시간,1610,ST-2669,방배3동_006_1,ST-1916,방배본동_030_1,1,10,1633,방배3동,16,17,금,방배본동
177366,2024-04-19,도착시간,1610,ST-3086,방배본동_015_1,ST-1910,반포3동_001_1,3,303,8351,방배본동,16,17,금,반포3동
177874,2024-04-19,출발시간,1615,ST-1916,방배본동_030_1,ST-1916,방배본동_030_1,1,19,1181,방배본동,16,17,금,방배본동
177875,2024-04-19,출발시간,1615,ST-1916,방배본동_030_1,ST-2414,잠원동_020_2,1,31,5600,방배본동,16,17,금,잠원동
177876,2024-04-19,출발시간,1615,ST-1916,방배본동_030_1,ST-683,노량진1동_001_3,1,23,4139,방배본동,16,17,금,노량진1동
178366,2024-04-19,출발시간,1615,ST-754,방배2동_048_1,ST-256,광장동_040_1,1,89,18510,방배2동,16,17,금,광장동
178698,2024-04-19,도착시간,1615,ST-1914,방배4동_026_1,ST-1915,방배본동_026_1,1,8,40,방배4동,16,17,금,방배본동
178999,2024-04-19,도착시간,1615,ST-3086,방배본동_015_1,ST-2359,사당3동_005_1,1,17,2362,방배본동,16,17,금,사당3동
179495,2024-04-19,출발시간,1620,ST-1915,방배본동_026_1,ST-3086,방배본동_015_1,1,2,0,방배본동,16,17,금,방배본동
179496,2024-04-19,출발시간,1620,ST-1916,방배본동_030_1,ST-1163,방배4동_043_1,1,6,760,방배본동,16,17,금,방배4동
179786,2024-04-19,출발시간,1620,ST-3086,방배본동_015_1,ST-3125,염창동_056_1,1,53,13884,방배본동,16,17,금,염창동
179817,2024-04-19,출발시간,1620,ST-3181,방배3동_045_2,ST-729,사당1동_009_1,1,14,2750,방배3동,16,17,금,사당1동
180025,2024-04-19,출발시간,1620,ST-949,방배본동_011_1,ST-1924,반포4동_038_1,1,7,1347,방배본동,16,17,금,반포4동
180124,2024-04-19,도착시간,1620,ST-1309,방배4동_020_1,ST-949,방배본동_011_1,1,11,1520,방배4동,16,17,금,방배본동
180286,2024-04-19,도착시간,1620,ST-1914,방배4동_026_1,ST-1152,사당3동_024_1,1,17,2242,방배4동,16,17,금,사당3동
180287,2024-04-19,도착시간,1620,ST-1915,방배본동_026_1,ST-1344,한남동_035_1,1,61,7142,방배본동,16,17,금,한남동
180288,2024-04-19,도착시간,1620,ST-1915,방배본동_026_1,ST-3086,방배본동_015_1,1,2,0,방배본동,16,17,금,방배본동
180289,2024-04-19,도착시간,1620,ST-1916,방배본동_030_1,ST-694,사당2동_026_1,1,7,840,방배본동,16,17,금,사당2동
180763,2024-04-19,도착시간,1620,ST-752,방배1동_007_1,ST-1655,반포2동_043_1,1,10,1668,방배1동,16,17,금,반포2동
181512,2024-04-19,출발시간,1625,ST-754,방배2동_048_1,ST-750,반포3동_001_2,1,52,7034,방배2동,16,17,금,반포3동
181513,2024-04-19,출발시간,1625,ST-759,방배4동_022_1,ST-760,방배4동_011_1,1,3,322,방배4동,16,17,금,방배4동
181514,2024-04-19,출발시간,1625,ST-760,방배4동_011_1,ST-3086,방배본동_015_1,1,8,1512,방배4동,16,17,금,방배본동
181581,2024-04-19,출발시간,1625,ST-935,방배4동_002_1,ST-2430,회현동_004_3,1,79,12062,방배4동,16,17,금,회현동
181582,2024-04-19,출발시간,1625,ST-935,방배4동_002_1,ST-694,사당2동_026_1,1,40,1309,방배4동,16,17,금,사당2동
181583,2024-04-19,출발시간,1625,ST-935,방배4동_002_1,ST-792,압구정동_007_1,1,63,14107,방배4동,16,17,금,압구정동
181695,2024-04-19,도착시간,1625,ST-1309,방배4동_020_1,ST-731,사당3동_012_1,1,16,2081,방배4동,16,17,금,사당3동
182344,2024-04-19,도착시간,1625,ST-759,방배4동_022_1,ST-760,방배4동_011_1,1,3,322,방배4동,16,17,금,방배4동
182414,2024-04-19,도착시간,1625,ST-949,방배본동_011_1,ST-1924,반포4동_038_1,1,7,1347,방배본동,16,17,금,반포4동
182542,2024-04-19,출발시간,1630,ST-1307,방배3동_009_1,ST-1739,방배2동_005_1,1,6,888,방배3동,16,17,금,방배2동
182695,2024-04-19,출발시간,1630,ST-1915,방배본동_026_1,ST-1915,방배본동_026_1,1,0,0,방배본동,16,17,금,방배본동
182696,2024-04-19,출발시간,1630,ST-1915,방배본동_026_1,ST-2774,목5동_049_1,1,116,15407,방배본동,16,17,금,목5동
182884,2024-04-19,출발시간,1630,ST-2669,방배3동_006_1,ST-949,방배본동_011_1,1,23,2238,방배3동,16,17,금,방배본동
183042,2024-04-19,출발시간,1630,ST-3180,방배3동_045_1,ST-712,남현동_025_1,1,5,2530,방배3동,16,17,금,남현동
183217,2024-04-19,출발시간,1630,ST-754,방배2동_048_1,ST-760,방배4동_011_1,1,13,1649,방배2동,16,17,금,방배4동
183543,2024-04-19,도착시간,1630,ST-1915,방배본동_026_1,ST-1915,방배본동_026_1,1,0,0,방배본동,16,17,금,방배본동
183544,2024-04-19,도착시간,1630,ST-1916,방배본동_030_1,ST-1163,방배4동_043_1,1,6,760,방배본동,16,17,금,방배4동
184117,2024-04-19,출발시간,1635,ST-1163,방배4동_043_1,ST-1916,방배본동_030_1,1,5,770,방배4동,16,17,금,방배본동
184366,2024-04-19,출발시간,1635,ST-1915,방배본동_026_1,ST-1506,염창동_055_1,1,113,350,방배본동,16,17,금,염창동
184613,2024-04-19,출발시간,1635,ST-2669,방배3동_006_1,ST-764,서초3동_037_1,1,19,1648,방배3동,16,17,금,서초3동
184769,2024-04-19,출발시간,1635,ST-3180,방배3동_045_1,ST-2497,휘경1동_007_2,1,66,19597,방배3동,16,17,금,휘경1동
184770,2024-04-19,출발시간,1635,ST-3180,방배3동_045_1,ST-712,남현동_025_1,1,8,1600,방배3동,16,17,금,남현동
184771,2024-04-19,출발시간,1635,ST-3181,방배3동_045_2,ST-2364,사당1동_015_1,1,93,3820,방배3동,16,17,금,사당1동
184936,2024-04-19,출발시간,1635,ST-758,방배4동_004_1,ST-760,방배4동_011_1,1,2,0,방배4동,16,17,금,방배4동
184998,2024-04-19,출발시간,1635,ST-949,방배본동_011_1,ST-2669,방배3동_006_1,1,16,2297,방배본동,16,17,금,방배3동
184999,2024-04-19,출발시간,1635,ST-949,방배본동_011_1,ST-696,사당2동_001_2,1,8,1420,방배본동,16,17,금,사당2동
185106,2024-04-19,도착시간,1635,ST-1307,방배3동_009_1,ST-1739,방배2동_005_1,1,6,888,방배3동,16,17,금,방배2동
185241,2024-04-19,도착시간,1635,ST-1915,방배본동_026_1,ST-68,여의동_058_1,1,44,5601,방배본동,16,17,금,여의동
185242,2024-04-19,도착시간,1635,ST-1916,방배본동_030_1,ST-1916,방배본동_030_1,1,19,1181,방배본동,16,17,금,방배본동
185243,2024-04-19,도착시간,1635,ST-1916,방배본동_030_1,ST-683,노량진1동_001_3,1,23,4139,방배본동,16,17,금,노량진1동
185540,2024-04-19,도착시간,1635,ST-3180,방배3동_045_1,ST-712,남현동_025_1,1,5,2530,방배3동,16,17,금,남현동
185541,2024-04-19,도착시간,1635,ST-3181,방배3동_045_2,ST-729,사당1동_009_1,1,14,2750,방배3동,16,17,금,사당1동
185694,2024-04-19,도착시간,1635,ST-758,방배4동_004_1,ST-760,방배4동_011_1,1,2,0,방배4동,16,17,금,방배4동
185695,2024-04-19,도착시간,1635,ST-760,방배4동_011_1,ST-3086,방배본동_015_1,1,8,1512,방배4동,16,17,금,방배본동
185758,2024-04-19,도착시간,1635,ST-935,방배4동_002_1,ST-2363,사당1동_034_1,1,27,1661,방배4동,16,17,금,사당1동
185760,2024-04-19,도착시간,1635,ST-949,방배본동_011_1,ST-683,노량진1동_001_3,1,27,3581,방배본동,16,17,금,노량진1동
185839,2024-04-19,출발시간,1640,ST-1163,방배4동_043_1,ST-1924,반포4동_038_1,1,10,1968,방배4동,16,17,금,반포4동
186075,2024-04-19,출발시간,1640,ST-1916,방배본동_030_1,ST-1163,방배4동_043_1,1,5,868,방배본동,16,17,금,방배4동
186076,2024-04-19,출발시간,1640,ST-1916,방배본동_030_1,ST-928,반포2동_043_3,1,7,1554,방배본동,16,17,금,반포2동
186400,2024-04-19,출발시간,1640,ST-3086,방배본동_015_1,ST-2491,가양1동_002_4,1,83,16938,방배본동,16,17,금,가양1동
186615,2024-04-19,출발시간,1640,ST-753,방배2동_039_1,ST-551,잠실3동_029_1,1,83,16071,방배2동,16,17,금,잠실3동
186695,2024-04-19,출발시간,1640,ST-935,방배4동_002_1,ST-413,당산1동_002_1,2,178,12472,방배4동,16,17,금,당산1동
186696,2024-04-19,출발시간,1640,ST-935,방배4동_002_1,ST-758,방배4동_004_1,1,2,0,방배4동,16,17,금,방배4동
186762,2024-04-19,도착시간,1640,ST-1163,방배4동_043_1,ST-1916,방배본동_030_1,1,5,770,방배4동,16,17,금,방배본동
186943,2024-04-19,도착시간,1640,ST-1739,방배2동_005_1,ST-47,여의동_001_4,1,37,9880,방배2동,16,17,금,여의동
187314,2024-04-19,도착시간,1640,ST-3180,방배3동_045_1,ST-712,남현동_025_1,1,8,1600,방배3동,16,17,금,남현동
187493,2024-04-19,도착시간,1640,ST-758,방배4동_004_1,ST-926,내곡동_019_1,1,54,9859,방배4동,16,17,금,내곡동
187547,2024-04-19,도착시간,1640,ST-949,방배본동_011_1,ST-696,사당2동_001_2,1,8,1420,방배본동,16,17,금,사당2동
188177,2024-04-19,출발시간,1645,ST-3086,방배본동_015_1,ST-3086,방배본동_015_1,1,17,132,방배본동,16,17,금,방배본동
188401,2024-04-19,출발시간,1645,ST-760,방배4동_011_1,ST-949,방배본동_011_1,1,5,826,방배4동,16,17,금,방배본동
188770,2024-04-19,도착시간,1645,ST-1916,방배본동_030_1,ST-1163,방배4동_043_1,1,5,868,방배본동,16,17,금,방배4동
188771,2024-04-19,도착시간,1645,ST-1916,방배본동_030_1,ST-2414,잠원동_020_2,1,31,5600,방배본동,16,17,금,잠원동
188772,2024-04-19,도착시간,1645,ST-1916,방배본동_030_1,ST-928,반포2동_043_3,1,7,1554,방배본동,16,17,금,반포2동
189103,2024-04-19,도착시간,1645,ST-3086,방배본동_015_1,ST-1325,남영동_001_1,1,45,7810,방배본동,16,17,금,남영동
189283,2024-04-19,도착시간,1645,ST-754,방배2동_048_1,ST-760,방배4동_011_1,1,13,1649,방배2동,16,17,금,방배4동
189284,2024-04-19,도착시간,1645,ST-757,방배4동_026_2,ST-757,방배4동_026_2,1,48,2858,방배4동,16,17,금,방배4동
189332,2024-04-19,도착시간,1645,ST-935,방배4동_002_1,ST-758,방배4동_004_1,3,123,21968,방배4동,16,17,금,방배4동
190159,2024-04-19,출발시간,1650,ST-753,방배2동_039_1,ST-758,방배4동_004_1,1,10,1510,방배2동,16,17,금,방배4동
190281,2024-04-19,도착시간,1650,ST-1163,방배4동_043_1,ST-1924,반포4동_038_1,1,10,1968,방배4동,16,17,금,반포4동
190748,2024-04-19,도착시간,1650,ST-2669,방배3동_006_1,ST-764,서초3동_037_1,1,19,1648,방배3동,16,17,금,서초3동
191080,2024-04-19,도착시간,1650,ST-760,방배4동_011_1,ST-949,방배본동_011_1,1,5,826,방배4동,16,17,금,방배본동
191145,2024-04-19,도착시간,1650,ST-949,방배본동_011_1,ST-2669,방배3동_006_1,1,16,2297,방배본동,16,17,금,방배3동
191933,2024-04-19,출발시간,1655,ST-753,방배2동_039_1,ST-1660,자양3동_025_1,1,107,17050,방배2동,16,16,금,자양3동
191934,2024-04-19,출발시간,1655,ST-758,방배4동_004_1,ST-758,방배4동_004_1,1,46,5118,방배4동,16,16,금,방배4동
192004,2024-04-19,출발시간,1655,ST-935,방배4동_002_1,ST-1197,왕십리도선동_028_1,1,58,11936,방배4동,16,16,금,왕십리도선동
192011,2024-04-19,출발시간,1655,ST-949,방배본동_011_1,ST-748,반포2동_017_1,1,12,1938,방배본동,16,16,금,반포2동
192490,2024-04-19,도착시간,1655,ST-2669,방배3동_006_1,ST-949,방배본동_011_1,1,23,2238,방배3동,16,16,금,방배본동
192807,2024-04-19,도착시간,1655,ST-753,방배2동_039_1,ST-1909,반포3동_035_2,1,42,5206,방배2동,16,16,금,반포3동
192865,2024-04-19,도착시간,1655,ST-935,방배4동_002_1,ST-935,방배4동_002_1,1,59,18540,방배4동,16,16,금,방배4동
193903,2024-04-19,출발시간,1700,ST-949,방배본동_011_1,ST-935,방배4동_002_1,1,5,653,방배본동,17,18,금,방배4동
194483,2024-04-19,도착시간,1700,ST-3086,방배본동_015_1,ST-3086,방배본동_015_1,1,17,132,방배본동,17,18,금,방배본동
194689,2024-04-19,도착시간,1700,ST-753,방배2동_039_1,ST-758,방배4동_004_1,1,10,1510,방배2동,17,18,금,방배4동
194736,2024-04-19,도착시간,1700,ST-949,방배본동_011_1,ST-935,방배4동_002_1,1,119,1197,방배본동,17,18,금,방배4동
195147,2024-04-19,출발시간,1705,ST-1914,방배4동_026_1,ST-2948,남현동_002_1,1,21,2297,방배4동,17,18,금,남현동
195148,2024-04-19,출발시간,1705,ST-1915,방배본동_026_1,ST-935,방배4동_002_1,1,84,2377,방배본동,17,18,금,방배4동
195149,2024-04-19,출발시간,1705,ST-1916,방배본동_030_1,ST-712,남현동_025_1,1,12,2136,방배본동,17,18,금,남현동
195454,2024-04-19,출발시간,1705,ST-2669,방배3동_006_1,ST-1916,방배본동_030_1,1,9,1660,방배3동,17,18,금,방배본동
195667,2024-04-19,출발시간,1705,ST-3086,방배본동_015_1,ST-1545,노량진1동_001_1,1,28,4729,방배본동,17,18,금,노량진1동
195710,2024-04-19,출발시간,1705,ST-3181,방배3동_045_2,ST-2669,방배3동_006_1,1,6,888,방배3동,17,18,금,방배3동
196014,2024-04-19,출발시간,1705,ST-752,방배1동_007_1,ST-2967,창4동_048_1,1,123,25850,방배1동,17,18,금,창4동
196015,2024-04-19,출발시간,1705,ST-753,방배2동_039_1,ST-1920,반포2동_038_1,1,21,3145,방배2동,17,18,금,반포2동
196016,2024-04-19,출발시간,1705,ST-753,방배2동_039_1,ST-949,방배본동_011_1,1,19,2231,방배2동,17,18,금,방배본동
